scope_item_id,scope_name,title,issue_number,publication_id,ownership_status,shopping_status,shopping_priority,gap_priority,gap_reason,nearest_owned_before,nearest_owned_after,source,confidence
bronze_age_batman_core,Core Batman and Detective Comics,Batman,341,PUB-BAT-0341,MISSING,BUY IF CHEAP,LOW,MEDIUM,Adjacent to an owned run.,340,352,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,342,PUB-BAT-0342,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,340,352,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,343,PUB-BAT-0343,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,340,352,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,344,PUB-BAT-0344,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,340,352,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,345,PUB-BAT-0345,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,340,352,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,346,PUB-BAT-0346,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,340,352,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,347,PUB-BAT-0347,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,340,352,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,348,PUB-BAT-0348,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,340,352,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,349,PUB-BAT-0349,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,340,352,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,350,PUB-BAT-0350,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,340,352,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,351,PUB-BAT-0351,MISSING,BUY IF CHEAP,LOW,MEDIUM,Adjacent to an owned run.,340,352,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,353,PUB-BAT-0353,MISSING,BUY IF CHEAP,LOW,HIGH,Fills a small gap between owned issues.,352,355,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,354,PUB-BAT-0354,MISSING,BUY IF CHEAP,LOW,HIGH,Fills a small gap between owned issues.,352,355,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,356,PUB-BAT-0356,MISSING,BUY IF CHEAP,LOW,HIGH,Fills a small gap between owned issues.,355,357,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,358,PUB-BAT-0358,MISSING,BUY IF CHEAP,LOW,MEDIUM,Adjacent to an owned run.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,359,PUB-BAT-0359,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,360,PUB-BAT-0360,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,361,PUB-BAT-0361,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,362,PUB-BAT-0362,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,363,PUB-BAT-0363,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,364,PUB-BAT-0364,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,365,PUB-BAT-0365,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,366,PUB-BAT-0366,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,367,PUB-BAT-0367,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,368,PUB-BAT-0368,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,369,PUB-BAT-0369,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,370,PUB-BAT-0370,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,371,PUB-BAT-0371,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,372,PUB-BAT-0372,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,373,PUB-BAT-0373,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,374,PUB-BAT-0374,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,375,PUB-BAT-0375,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,376,PUB-BAT-0376,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,377,PUB-BAT-0377,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,378,PUB-BAT-0378,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,379,PUB-BAT-0379,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,380,PUB-BAT-0380,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,381,PUB-BAT-0381,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,382,PUB-BAT-0382,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,383,PUB-BAT-0383,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,384,PUB-BAT-0384,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,385,PUB-BAT-0385,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,386,PUB-BAT-0386,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,387,PUB-BAT-0387,MISSING,BUY IF CHEAP,LOW,MEDIUM,Adjacent to an owned run.,357,388,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,389,PUB-BAT-0389,MISSING,BUY IF CHEAP,LOW,MEDIUM,Adjacent to an owned run.,388,,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,390,PUB-BAT-0390,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,388,,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,391,PUB-BAT-0391,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,388,,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,392,PUB-BAT-0392,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,388,,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,393,PUB-BAT-0393,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,388,,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,394,PUB-BAT-0394,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,388,,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,395,PUB-BAT-0395,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,388,,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,396,PUB-BAT-0396,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,388,,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,397,PUB-BAT-0397,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,388,,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,398,PUB-BAT-0398,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,388,,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,399,PUB-BAT-0399,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,388,,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,400,PUB-BAT-0400,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,388,,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,401,PUB-BAT-0401,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,388,,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,402,PUB-BAT-0402,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,388,,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Batman,403,PUB-BAT-0403,MISSING,BUY IF CHEAP,LOW,MEDIUM,Missing from a configured physical run target.,388,,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,395,PUB-DET-0395,MISSING,,,MEDIUM,Missing from a configured physical run target.,,400,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,396,PUB-DET-0396,MISSING,,,MEDIUM,Missing from a configured physical run target.,,400,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,397,PUB-DET-0397,MISSING,,,MEDIUM,Missing from a configured physical run target.,,400,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,398,PUB-DET-0398,MISSING,,,MEDIUM,Missing from a configured physical run target.,,400,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,399,PUB-DET-0399,MISSING,,,MEDIUM,Adjacent to an owned run.,,400,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,401,PUB-DET-0401,MISSING,,,MEDIUM,Adjacent to an owned run.,400,411,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,402,PUB-DET-0402,MISSING,,,MEDIUM,Missing from a configured physical run target.,400,411,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,403,PUB-DET-0403,MISSING,,,MEDIUM,Missing from a configured physical run target.,400,411,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,404,PUB-DET-0404,MISSING,,,MEDIUM,Missing from a configured physical run target.,400,411,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,405,PUB-DET-0405,MISSING,,,MEDIUM,Missing from a configured physical run target.,400,411,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,406,PUB-DET-0406,MISSING,,,MEDIUM,Missing from a configured physical run target.,400,411,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,407,PUB-DET-0407,MISSING,,,MEDIUM,Missing from a configured physical run target.,400,411,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,408,PUB-DET-0408,MISSING,,,MEDIUM,Missing from a configured physical run target.,400,411,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,409,PUB-DET-0409,MISSING,,,MEDIUM,Missing from a configured physical run target.,400,411,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,410,PUB-DET-0410,MISSING,,,MEDIUM,Adjacent to an owned run.,400,411,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,412,PUB-DET-0412,MISSING,,,MEDIUM,Adjacent to an owned run.,411,428,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,413,PUB-DET-0413,MISSING,,,MEDIUM,Missing from a configured physical run target.,411,428,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,414,PUB-DET-0414,MISSING,,,MEDIUM,Missing from a configured physical run target.,411,428,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,415,PUB-DET-0415,MISSING,,,MEDIUM,Missing from a configured physical run target.,411,428,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,416,PUB-DET-0416,MISSING,,,MEDIUM,Missing from a configured physical run target.,411,428,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,417,PUB-DET-0417,MISSING,,,MEDIUM,Missing from a configured physical run target.,411,428,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,418,PUB-DET-0418,MISSING,,,MEDIUM,Missing from a configured physical run target.,411,428,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,419,PUB-DET-0419,MISSING,,,MEDIUM,Missing from a configured physical run target.,411,428,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,420,PUB-DET-0420,MISSING,,,MEDIUM,Missing from a configured physical run target.,411,428,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,421,PUB-DET-0421,MISSING,,,MEDIUM,Missing from a configured physical run target.,411,428,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,422,PUB-DET-0422,MISSING,,,MEDIUM,Missing from a configured physical run target.,411,428,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,423,PUB-DET-0423,MISSING,,,MEDIUM,Missing from a configured physical run target.,411,428,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,424,PUB-DET-0424,MISSING,,,MEDIUM,Missing from a configured physical run target.,411,428,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,425,PUB-DET-0425,MISSING,,,MEDIUM,Missing from a configured physical run target.,411,428,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,426,PUB-DET-0426,MISSING,,,MEDIUM,Missing from a configured physical run target.,411,428,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,427,PUB-DET-0427,MISSING,,,MEDIUM,Adjacent to an owned run.,411,428,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,429,PUB-DET-0429,MISSING,,,MEDIUM,Adjacent to an owned run.,428,454,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,430,PUB-DET-0430,MISSING,,,MEDIUM,Missing from a configured physical run target.,428,454,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,431,PUB-DET-0431,MISSING,,,MEDIUM,Missing from a configured physical run target.,428,454,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
bronze_age_batman_core,Core Batman and Detective Comics,Detective Comics,432,PUB-DET-0432,MISSING,,,MEDIUM,Missing from a configured physical run target.,428,454,https://en.wikipedia.org/wiki/Bronze_Age_of_Comic_Books,review
